"business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours"
"48vnBJK0B95JpO0_OMrTQw","No Cover Nightclubs","","4575 Dean Martin Dr","Las Vegas","NV","89103","36.1069761","-115.1824623","4.5","248","1","{""WheelchairAccessible"":true,""Alcohol"":""full_bar"",""HasTV"":false,""CoatCheck"":true,""NoiseLevel"":""very_loud"",""AgesAllowed"":""21plus"",""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BusinessAcceptsBitcoin"":false,""Music"":{""dj"":true,""background_music"":false,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":false},""RestaurantsReservations"":false,""BikeParking"":false,""Smoking"":""yes"",""Ambience"":{""romantic"":false,""intimate"":false,""classy"":true,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""BestNights"":{""monday"":false,""tuesday"":false,""friday"":true,""wednesday"":false,""thursday"":true,""sunday"":false,""saturday"":true},""RestaurantsGoodForGroups"":true,""HappyHour"":false,""GoodForDancing"":true,""BusinessParking"":{""garage"":true,""street"":false,""validated"":false,""lot"":false,""valet"":true}}","[""Lounges"",""Bars"",""Event Planning & Services"",""Party & Event Planning"",""Dance Clubs"",""Nightlife""]","{""Monday"":""0:00-0:00"",""Tuesday"":""0:00-0:00"",""Friday"":""0:00-0:00"",""Wednesday"":""0:00-0:00"",""Thursday"":""0:00-0:00"",""Sunday"":""0:00-0:00"",""Saturday"":""0:00-0:00""}"
"ZtJ6sTq7-5rL9ORUtQJHAQ","Gaetano's Ristorante","Anthem","10271 S Eastern Ave, Ste 111","Henderson","NV","89052","36.0029991","-115.1105835","4.0","338","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""Caters"":false,""HasTV"":true,""GoodForKids"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":3,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":true,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""RestaurantsGoodForGroups"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Restaurants"",""Italian""]","{""Monday"":""17:00-22:00"",""Tuesday"":""17:00-22:00"",""Friday"":""17:00-22:30"",""Wednesday"":""17:00-22:00"",""Thursday"":""17:00-22:00"",""Sunday"":""17:00-21:00"",""Saturday"":""17:00-22:30""}"
"bFUWmRKsCkborKVe6oaA5g","Jack in the Box","Northwest","7151 W Craig Rd","Las Vegas","NV","89129","36.2381728","-115.2502154","3.0","18","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Fast Food"",""Restaurants"",""Burgers""]","{}"
"ujYrcaXEbxj3KH9r0-FgWg","China Taste","Eastland","8108 Idlewild Rd, Ste 500","Charlotte","NC","28227","35.1841786","-80.7297463","3.0","9","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""RestaurantsReservations"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Chinese"",""Restaurants""]","{}"
"crPt12dF0zMQiZ_nUAQvLg","Arcadia Farms Cafe","","1625 N Central Ave","Phoenix","AZ","85004","33.4673017","-112.0734116","3.5","27","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""RestaurantsTableService"":true,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":true,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":false,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Restaurants"",""American (New)""]","{""Sunday"":""11:00-16:00"",""Friday"":""10:00-16:00"",""Wednesday"":""10:00-20:30"",""Thursday"":""10:00-16:00"",""Saturday"":""10:00-16:00""}"
"HBjjGbfBvZ1FU1AaUWyJYQ","Tacos El Rodeo","","2115 N Decatur Blvd","Las Vegas","NV","89108","36.1975116","-115.2060571","4.0","10","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false},""Caters"":false,""HasTV"":true,""RestaurantsGoodForGroups"":true,""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""RestaurantsTableService"":true}","[""Mexican"",""Restaurants""]","{}"
"FTky74MxFIMvAJepeUUzEQ","The Cookie Jar","","712 S 6th St","Champaign","IL","61820","40.1094299","-88.2302064","4.5","18","1","{""BusinessParking"":{""garage"":false,""street"":true,""validated"":false,""lot"":false,""valet"":false},""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":true,""RestaurantsTakeOut"":true,""WheelchairAccessible"":false}","[""Bakeries"",""Food""]","{}"
"HXCCITejNvcqtjNQRHnMPw","Del Taco","","4380 N Nellis Blvd","Las Vegas","NV","89115","36.2400326","-115.0614211","3.0","7","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Mexican"",""Restaurants""]","{}"
"HTAAMVDZ4P0VX5F9euJBoA","Szechwan Garden","","5055 W Ray Rd, Ste 1","Chandler","AZ","85226","33.3193740845","-111.929328918","4.0","154","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""beer_and_wine"",""Caters"":false,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Chinese"",""Restaurants""]","{""Monday"":""11:00-21:00"",""Tuesday"":""11:00-21:00"",""Friday"":""11:00-21:30"",""Wednesday"":""11:00-21:00"",""Thursday"":""11:00-21:00"",""Sunday"":""11:00-21:00"",""Saturday"":""11:00-21:30""}"
"Iz7401kE7fWDxgyNw7hZPQ","Function Juicery","Spring Valley","4220 S Grand Canyon Dr, Ste 6","Las Vegas","NV","89147","36.1133132131","-115.305950939","4.5","64","1","{""BusinessParking"":{""garage"":false,""street"":true,""validated"":false,""lot"":false,""valet"":false},""WiFi"":""free"",""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BusinessAcceptsBitcoin"":false,""BikeParking"":true,""RestaurantsTakeOut"":true,""WheelchairAccessible"":true}","[""Food"",""Juice Bars & Smoothies""]","{""Monday"":""8:00-20:00"",""Tuesday"":""8:00-20:00"",""Friday"":""8:00-20:00"",""Wednesday"":""8:00-20:00"",""Thursday"":""8:00-20:00"",""Sunday"":""9:00-17:00"",""Saturday"":""9:00-19:00""}"
"fB8ri0_dhcezdeTVYdRGkw","Blaze Fast-Fired Pizza","","7870 W Bell Rd","Glendale","AZ","85308","33.6387241","-112.2286098","4.0","14","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""beer_and_wine"",""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Pizza"",""Fast Food"",""Restaurants"",""Salad""]","{""Monday"":""11:00-22:00"",""Tuesday"":""11:00-22:00"",""Friday"":""11:00-22:00"",""Wednesday"":""11:00-22:00"",""Thursday"":""11:00-22:00"",""Sunday"":""11:00-22:00"",""Saturday"":""11:00-22:00""}"
"t24NEAmx2PBVvC84lQmXwA","Padre Murphy's","","4338 W Bell Rd","Glendale","AZ","85308","33.6399075","-112.1532049","3.0","143","1","{""Alcohol"":""full_bar"",""HasTV"":true,""NoiseLevel"":""average"",""RestaurantsAttire"":""casual"",""WheelchairAccessible"":true,""BusinessAcceptsCreditCards"":true,""Music"":{""dj"":false,""background_music"":false,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":false},""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsGoodForGroups"":true,""Caters"":true,""WiFi"":""free"",""RestaurantsReservations"":false,""RestaurantsTableService"":true,""RestaurantsTakeOut"":true,""GoodForKids"":true,""HappyHour"":true,""GoodForDancing"":false,""BikeParking"":true,""OutdoorSeating"":true,""RestaurantsPriceRange2"":2,""RestaurantsDelivery"":false,""BestNights"":{""monday"":false,""tuesday"":false,""friday"":true,""wednesday"":true,""thursday"":false,""sunday"":false,""saturday"":true},""GoodForMeal"":{""dessert"":false,""latenight"":true,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""CoatCheck"":false,""Smoking"":""outdoor"",""DriveThru"":false}","[""Nightlife"",""Sports Bars"",""Restaurants"",""Bars"",""Sandwiches"",""Burgers""]","{""Monday"":""11:00-2:00"",""Tuesday"":""11:00-2:00"",""Friday"":""11:00-2:00"",""Wednesday"":""11:00-2:00"",""Thursday"":""11:00-2:00"",""Sunday"":""11:00-2:00"",""Saturday"":""11:00-2:00""}"
"Zf6IgllycTEFBizr9WQNWQ","Thai Spa Massage 2","","9550 S Eastern Ave, Ste 140","Henderson","NV","89123","36.0148994","-115.1172079","4.5","58","1","{""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BusinessAcceptsBitcoin"":true,""BikeParking"":true,""AcceptsInsurance"":false,""ByAppointmentOnly"":false,""WheelchairAccessible"":true}","[""Health & Medical"",""Massage"",""Beauty & Spas"",""Day Spas"",""Massage Therapy""]","{""Monday"":""9:00-22:00"",""Tuesday"":""9:00-22:00"",""Friday"":""9:00-22:00"",""Wednesday"":""9:00-22:00"",""Thursday"":""9:00-22:00"",""Sunday"":""9:00-22:00"",""Saturday"":""9:00-22:00""}"
"BuHbMNbCQzzYi-3Y5w1c4Q","The Habit Burger Grill","Eastside","365 Hughes Ctr Dr","Las Vegas","NV","89169","36.1149584","-115.1555933","4.5","205","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""WheelchairAccessible"":true,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Restaurants"",""Burgers""]","{""Monday"":""10:30-22:00"",""Tuesday"":""10:30-22:00"",""Friday"":""10:30-23:00"",""Wednesday"":""10:30-22:00"",""Thursday"":""10:30-22:00"",""Sunday"":""10:30-22:00"",""Saturday"":""10:30-23:00""}"
"SvHAczHxIJ00QlJ9ovQR8g","Ghostbar","","4321 W Flamingo Rd","Las Vegas","NV","89103","36.114484","-115.194814","3.5","603","1","{""WheelchairAccessible"":true,""Alcohol"":""full_bar"",""HasTV"":false,""CoatCheck"":true,""WiFi"":""free"",""NoiseLevel"":""very_loud"",""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":3,""AgesAllowed"":""21plus"",""Music"":{""dj"":true,""background_music"":false,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":false},""RestaurantsReservations"":true,""BikeParking"":false,""Smoking"":""yes"",""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":true,""upscale"":false,""casual"":false},""BestNights"":{""monday"":false,""tuesday"":false,""friday"":true,""wednesday"":false,""thursday"":true,""sunday"":false,""saturday"":true},""RestaurantsGoodForGroups"":true,""HappyHour"":true,""GoodForDancing"":true,""BusinessParking"":{""garage"":true,""street"":false,""validated"":false,""lot"":false,""valet"":true}}","[""Lounges"",""Bars"",""Nightlife"",""Dance Clubs""]","{""Monday"":""20:00-4:00"",""Tuesday"":""20:00-4:00"",""Friday"":""20:00-4:00"",""Wednesday"":""20:00-4:00"",""Thursday"":""20:00-4:00"",""Sunday"":""20:00-4:00"",""Saturday"":""13:00-18:00""}"
"2kWrSFkIes_d2BMg4YrRtA","Pizza Hut","Sunrise","560 N. Nellis Blvd., #E1","Las Vegas","NV","89110","36.1693405","-115.0616453","3.0","13","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""loud"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":false,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""Pizza""]","{""Monday"":""11:00-23:00"",""Tuesday"":""11:00-23:00"",""Friday"":""11:00-0:00"",""Wednesday"":""11:00-23:00"",""Thursday"":""11:00-23:00"",""Sunday"":""10:00-23:00"",""Saturday"":""10:00-0:00""}"
"zTGxLMOd9crAz0XNzqrcrA","Empire Chinese Restaurant","","410 E Green St, Ste 1","Champaign","IL","61820","40.110554","-88.232373","3.5","47","1","{""Alcohol"":""none"",""HasTV"":false,""NoiseLevel"":""average"",""RestaurantsAttire"":""casual"",""BusinessAcceptsCreditCards"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsGoodForGroups"":true,""BYOBCorkage"":""yes_free"",""Caters"":true,""WiFi"":""no"",""RestaurantsReservations"":false,""RestaurantsTableService"":false,""Corkage"":false,""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BikeParking"":true,""OutdoorSeating"":false,""RestaurantsPriceRange2"":1,""RestaurantsDelivery"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":true,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""Chinese""]","{""Monday"":""11:00-22:30"",""Tuesday"":""11:00-22:30"",""Friday"":""11:00-22:30"",""Wednesday"":""11:00-22:30"",""Thursday"":""11:00-22:30"",""Sunday"":""11:00-22:30"",""Saturday"":""11:00-22:30""}"
"fD44IFB9Xxo5pkWXSJes7w","Sonoma Modern America","First Ward","Bank of America Corporate Center, 100 N Tryon St","Charlotte","NC","28202","35.2273874","-80.8420686","3.0","9","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""RestaurantsGoodForGroups"":true,""RestaurantsAttire"":""dressy"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""RestaurantsTableService"":true,""GoodForKids"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""American (New)""]","{""Monday"":""17:30-22:00"",""Tuesday"":""17:30-22:00"",""Friday"":""17:30-23:00"",""Wednesday"":""17:30-22:00"",""Thursday"":""17:30-22:00"",""Saturday"":""17:30-23:00""}"
